,storeId,url,additionalAttributes,breadcrumbs,id,predicted_lables
1397,24,http://www.amazon.com/dp/1430304979?psc=1,"ISBN-13=978-1430304975;Product Dimensions=6 x 0.6 x 9 inches;Language=English;Average Customer Review=5.0 out of 5 stars See all reviews 2 customer reviews;ISBN-10=1430304979;Shipping Weight=12.8 ounces View shipping rates and policies;Publisher=Lulu.com December 23, 2006;Amazon Best Sellers Rank=#4,370,346 in Books See Top 100 in Books #34398 in Books > Biographies & Memoirs > Specific Groups > Women;Paperback=253 pages",books > biographies & memoirs > specific groups > women,8589935989,books
1399,,,,beauty & personal care > skin care > lip care > balms & moisturizers,8589935991,rest
1400,,,,industrial & scientific > commercial door products > commercial doors > swinging doors,8589935992,rest
1402,,,, health vitamins herbals ,8589935994,rest
1403,24,https://www.amazon.com/dp/1442430265?psc=1#Board+Book,"author=Visit Amazon's Ellen Weiss Pagesearch resultsLearn about Author CentralEllen WeissSam Williams;edition=Board book;ISBN-13=978-1442430266;Product Dimensions=6.2 x 0.7 x 7.4 inches;Grade Level=Preschool and up;Age Range=1 - 4 years;Language=English;Average Customer Review=4.8 out of 5 stars 53 customer reviews;ISBN-10=1442430265;Board book=30 pages;Shipping Weight=12.6 ounces View shipping rates and policies;Publisher=Little Simon; Brdbk edition June 12, 2012;Amazon Best Sellers Rank=#11,969 in Books See Top 100 in Books #32 in Books > Children's Books > Growing Up & Facts of Life > Health > Personal Hygiene #42 in Books > Children's Books > Growing Up & Facts of Life > Family Life > New Baby #81 in Books > Children's Books > Growing Up & Facts of Life > Family Life > Siblings",books > children's books > growing up & facts of life > health > personal hygiene,8589935995,books
1405,,,,"arts, crafts & sewing > beading & jewelry making > beading & jewelry making",8589935997,rest
1406,,,,clothing shoes & jewelry > women > clothing > coats jackets & vests > leather & faux leather,8589935998,rest
1408,,,,clothing & shoes > women's clothing > costumes,8589936000,rest
1409,,,,beauty & personal care > makeup > eyes > eyeshadow,8589936001,rest
1411,,,, clothing & shoes  >  women's clothing  >  plus sizes  >  dresses ,8589936003,rest
1412,24,http://www.amazon.com/dp/B003TO5BWQ?psc=1,"X-Ray=Not Enabled;Enhanced Typesetting=Enabled;Word Wise=Enabled;Language=English;Publication Date=December 26, 2006;Sold by=Amazon Digital Services LLC;Print Length=77 pages;Text-to-Speech=Enabled;File Size=1282 KB;Lending=Enabled;ASIN=B003TO5BWQ;Publisher=BRBTV.com; 3 edition December 26, 2006;Amazon Best Sellers Rank=#1,259,057 Paid in Kindle Store See Top 100 Paid in Kindle Store #121 in Kindle Store > Kindle eBooks > Humor & Entertainment > Television > Reference #305 in Kindle Store > Kindle eBooks > Humor & Entertainment > Television > Guides & Reviews #449 in Books > Humor & Entertainment > Television > Reference",books > arts & photography > performing arts > books > humor & entertainment > television > guides & reviews > books > humor & entertainment > television > reference > books > reference > books > science fiction & fantasy > kindle store > kindle short reads > two hours or more 65-100 pages  > humor & entertainment > kindle store > kindle ebooks > humor & entertainment > television > guides & reviews > kindle store > kindle ebooks > humor & entertainment > television > reference,8589936004,books
1414,,,,target > shoes > women's shoes > boots > dress boots,8589936006,rest
1415,24,https://www.amazon.com/dp/B0044JVM00?psc=1,"12=Breakdown Early Demo of Backing Riff Breakdown Early Demo of Backing Riff;8=Day After Day The Show Must Go On Day After Day The Show Must Go On;4=23;Original Release Date=June 1, 1977;Total Length=1;11=I Robot Boules Experiment I Robot Boules Experiment;9=Total Eclipse Total Eclipse;13=I Wouldn't Want to Be Like You Backing Track Rough Mix I Wouldn't Want to Be Like You Backing Track Rough Mix;Genres=Rock;5=23;10=Genesis Ch.1. V.32 Genesis Ch.1. V.32;edition=MP3;Copyright=P 1977, 2006 Arista Records LLC;6=The Voice The Voice;1=58;Average Customer Review=4.7 out of 5 stars 246 customer reviews;14=Day After Day The Show Must Go On Early Stage Rough Mix Day After Day The Show Must Go On Early Stage Rough Mix;Label=Arista/Legacy;2=09;Release Date=March 20, 2007;ASIN=B0044JVM00;7=Nucleus Nucleus;3=39;Amazon Best Sellers Rank=#31,227 Paid in Albums See Top 100 Paid in Albums #6767 in Digital Music > Albums > Rock",digital music > albums > rock,8589936007,music
1416,6075,https://www.abebooks.com/servlet/BookDetailsPL?bi=11792790182&searchurl=isbn%3D0439355338%26sortby%3D17,Title=Learning Sight Words is Easy-Spanish!;Binding=Paperback;Publication Date=2002;Book Condition=New;Publisher=Scholastic Teaching Resources (Teaching,"mary rosenberg, sue dennen",8589936008,books
1417,23,http://www.walmart.com/ip/one-page-talent-management%3A-eliminating-complexity%2C-adding-value/13025497,"Number of Pages=184;Original Languages=English;ISBN-13=9781422166734;Publication Date=May, 2010;Author=Ort, Miriam ,åÊ Effron, Marc;ISBN-10=1422166732;Publisher=Perseus Distribution Services",books > business & investing > business strategy,8589936009,books
1418,,,, online shopping  >  home & garden  >  art gallery  >  people  >  canvas ,8589936010,rest
1420,,,,collectibles & fine art > sports > photographs,8589936012,rest
1421,,,,best buy > appliances > small kitchen appliances > steamers rice cookers & pressure cookers > rice cookers,8589936013,rest
1422,,,,target > beauty > makeup > bags & organizers,8589936014,rest
1423,,,,health & household > household supplies > household batteries > 6v,8589936015,rest
1425,,,,electronics > computers > computer accessories > cables & connectors,8589936017,rest
1426,,,,jewelry > earrings,8589936018,rest
1427,,,,patio & garden > patio furniture > patio chairs & stools > all patio chairs & stools,8589936019,rest
1430,,,,best buy > car electronics & gps > car installation parts & accessories > more car accessories,8589936022,rest
1431,,,,clothing shoes & jewelry > women > shops > plus-size > tops & tees > tunics,8589936023,rest
1433,,,, home  >  kitchen & dining  >  kitchen storage & organization  >  trash cans & recycle bins ,8589936025,rest
1434,,,,home & kitchen > home dÌ©cor > picture frames > wall & table top frames,8589936026,rest
1435,,,,home & kitchen > furniture > accent furniture > room dividers,8589936027,rest
1436,,,,home & kitchen > furniture > game & recreation room furniture > home bar furniture > barstools,8589936028,rest
1441,,,,clothing & shoe store > women's clothing store > juniors' clothing > juniors' pants,8589936033,rest
1442,26,https://www.overstock.com/Books-Movies-Music-Games/Cambridge-English-Compact-First-Paperback/8980344/product.html,"Format=Paperback;Copyright Year=2015;Publisher Date=2015-05-30 00:00:00.0;Pages=94;Audience=Intended for use in teaching English as a second language;Thickness=0.25 in;Language=English;Edition Number=2;Edition Detail=Teachers Guide;Height=10.75 in;Unit weight=0.6 lb;Wdth=8.5 in;Authors=May, Peter;Publisher=Cambridge Univ Pr;Country of Origin=United States;Genre=FOREIGN LANGUAGE STUDY / English as a Second Language",books & media > books > foreign language books > english/2nd language,8589936034,books
1447,,,,target > clearance > clothing & accessories clearance > women's clothing clearance > bottoms clearance,8589936039,rest
1448,,,,electronics > computers > computer accessories > computer cables & connectors,8589936040,rest
1449,,,,tools & home improvement > lighting & ceiling fans > ceiling fans & accessories > ceiling fan light kits,8589936041,rest
1451,,,,tools & home improvement > lighting & ceiling fans > ceiling lights > close to ceiling lights,8589936043,rest
1452,,,,office products > office & school supplies > envelopes mailers & shipping supplies > packing materials > kraft postal & packaging paper,8589936044,rest
1454,22,http://www.target.com/p/lost-and-found/-/A-11590011,"Store Item Number (DPCI)=244-07-1561;Pop Musical Style=Urban, Party Rap, Pop-Rap;Origin=Made in the USA or Imported;Record label=INTERSCOPE RECORDS;UPC=602498803707;Software Format=CD;Pop Music Genre=Rock, R&B;Pop Sub-Genre=R&B/Soul, Hip-Hop/Urban;Artist=Will Smith;TCIN=11590011","target > movies, music & books > music > r&b",8589936046,music
1455,,,,office > paper > labels & stickers,8589936047,rest
1456,,,, home improvement  >  bathroom renovation  >  bathroom fixtures and materials  >  toilets and bidets  >  toilet seats and lids  >  all toilet seats ,8589936048,rest
1457,,,,home & kitchen > home dÌ©cor > window treatments,8589936049,rest
1458,,,,party & occasions > christmas decor > christmas trees,8589936050,rest
1459,,,,toys & games > building toys > building sets,8589936051,rest
1461,,,, online shopping  >  worldstock fair trade  >  area rugs  >  3x5 - 4x6 rugs ,8589936053,rest
1462,6075,https://www.abebooks.com/servlet/BookDetailsPL?bi=22470378826&searchurl=isbn%3D0399137378%26sortby%3D17,Book Condition=VERY GOOD;Binding=Hardcover;Title=Timequake;Publisher=Putnam Adult,kurt vonnegut,8589936054,books
1465,22,http://www.target.com/p/the-man-from-snowy-river-paperback/-/A-13882661,Number of Pages=61;Store Item Number (DPCI)=248-78-0082;Origin=Made in the USA or Imported;ISBN=9781458407948;Language=english;TCIN=13882661;Genre=Music;Sub-Genre=Songbooks;Book format=paperback,"target > movies, music & books > books > see more genres > music & performing arts",8589936057,books
1466,24,https://www.amazon.com/dp/0768413702?psc=1,"author=TD JAKES;edition=Hardcover;ISBN-13=978-0768413700;Product Dimensions=5.5 x 0.5 x 8.5 inches;Language=English;Average Customer Review=4.6 out of 5 stars 88 customer reviews;ISBN-10=0768413702;Hardcover=192 pages;Shipping Weight=11.2 ounces View shipping rates and policies;Publisher=Destiny Image November 1, 2016;Amazon Best Sellers Rank=#1,514,378 in Books See Top 100 in Books #7273 in Books > Christian Books & Bibles > Christian Living > Personal Growth #9118 in Books > Religion & Spirituality > Worship & Devotion > Inspirational #11343 in Books > Christian Books & Bibles > Christian Living > Inspirational",books > christian books & bibles > christian living > personal growth,8589936058,books
1468,,,,beauty > hair care > tools & appliances > hair rollers,8589936060,rest
1469,,,,arts crafts & sewing > crafting > paper & paper crafts > paper > card stock,8589936061,rest
1470,,,, online shopping  >  main street revolution  >  home decor  >  decorative accessories  >  accent pieces ,8589936062,rest
1471,,,,home & kitchen > home dÌ©cor > home fragrance,8589936063,rest
1472,,,,sports & outdoors > sports & fitness > leisure sports & game room > billiards & pool > tables & accessories > tables,8589936064,rest
1473,,,,home goods > home improvement store > hardware > door knobs & hardware,8589936065,rest
1474,,,, clothing & shoes  >  shoes  >  women's shoes  >  heels ,8589936066,rest
1478,,,,party & occasions > crafts > scrapbooking & paper crafts > crafts > crafts > hobbies,8589936070,rest
1480,,,,clothing > men > men's bottoms > men's pants,8589936072,rest
1481,,,,"health, fitness & sports > health & fitness technology > scales",8589936073,rest
1482,24,http://www.amazon.com/dp/B000FVQYWC?psc=1,"8=15;Number of Discs=1;5=32;edition=Audio CD;6=47;Average Customer Review=4.4 out of 5 stars 25 customer reviews;Label=Sequoia Records;ASIN=B000FVQYWC;7=38;Amazon Best Sellers Rank=#142,577 in CDs & Vinyl See Top 100 in CDs & Vinyl #238 in CDs & Vinyl > New Age > Healing #261 in CDs & Vinyl > Rock > Progressive > Electronic #2448 in CDs & Vinyl > New Age > Meditation",cds & vinyl > new age > healing,8589936074,music
1483,,,, clothing  >  shoes  >  women's shoes  >  all women's shoes ,8589936075,rest
1485,,,, target  >  clothing  >  school uniforms  >  girls' uniforms  >  girls' bottoms ,8589936077,rest
1486,26,https://www.overstock.com/Books-Movies-Music-Games/Beric-the-Briton-A-Tale-of-the-Roman-Conquest-CD-Audio/14067573/product.html,"Format=CD-Audio;Copyright Year=2004;Series Name=Henty Historical Collection;Publisher Date=2017-06-06 00:00:00.0;Subtitle=A Story of the Roman Invasion;Audience=Children/juvenile;Thickness=1.0 in;Language=English;Edition Detail=Unabridged;Genre Detail=Juvenile Grades 4-6 Ages 9-11;Height=5.25 in;Unit weight=0.55 lb;Wdth=5.25 in;Volume Number=11;Authors=Henty, George Alfred;Publisher=Blackstone Pub;Country of Origin=United States;Genre=JUVENILE FICTION / Classics",books & media > books > children's books > classics,8589936078,books
1488,,,,home & kitchen > furniture > kitchen & dining room furniture > buffets & sideboards,8589936080,rest
1489,,,,beauty & personal care > oral care > toothbrushes,8589936081,rest
1492,,,,best buy > home > home security & surveillance > home surveillance cameras,8589936084,rest
1493,,,,clothing & shoe store > women's clothing store > dresses > evening & formal dresses,8589936085,rest
1496,,,,patio lawn & garden > outdoor power tools > replacement parts & accessories > lawn mower parts & accessories > lawn mower replacement parts,8589936088,rest
1497,,,, online shopping  >  clothing & shoes  >  men's clothing  >  shirts  >  casual shirts ,8589936089,rest
1499,,,,target > clearance > clothing & accessories > women's clothing > bottoms,8589936091,rest
1501,,,,"target > sports, fitness & outdoors > fan shop > apparel > men's",8589936093,rest
1502,,,,target > clothing > women's clothing > tops > shirts & blouses > short sleeve,8589936094,rest
1504,,,,clothing shoes & jewelry > women > jewelry > fine > rings > bands > clothing shoes & jewelry > women > jewelry > fashion > rings > bands,8589936096,rest
1507,,,,home improvement > tools > power tools > power tool accessories > saw blades,8589936099,rest
1508,,,,target > furniture > custom furniture > custom bedroom furniture,8589936100,rest
1509,,,,target > clothing > women's clothing > swimsuits > tops > bandeau,8589936101,rest
